Tsn;Num;Language code;Language;Name;Preferred;Description;Deprecated;Valid from;Valid to;New code
162255;1;1;Scientific;Leptostomias gladiator;true;;false;;;
555741;1;1;Scientific;Taoniinae;true;;false;;;
205721;1;1;Scientific;Gonatus steenstrupi;true;;false;;;
643041;1;1;Scientific;Trematomus newnesi;true;;false;;;
643041;2;3;English;Dusky rockcod;true;;false;;;
162109;1;1;Scientific;Bathylychnops exilis;true;;false;;;
162109;2;3;English;Javelin spookfish;true;;false;;;
550674;1;1;Scientific;Lepidion lepidion;true;;false;;;
550674;2;3;English;Mediterranean codling;true;;false;;;
99999900;1;1;Scientific;Bassanago albescens;true;;false;;;
99999900;2;3;English;Hairy conger;true;;false;;;
70862;1;1;Scientific;Alvania punctura;true;;false;;;
158945;1;1;Scientific;Amaroucium glabrum;true;;false;;;
94586;1;1;Scientific;Amathillopsis;true;;false;;;
999041;1;1;Scientific;Ambasiella atlantica;true;;false;;;
89906;1;1;Scientific;Amblyops;true;;false;;;
564050;1;1;Scientific;Amblyraja;true;;false;;;
564207;1;3;English;shorttail skate;true;;false;;;
564207;2;1;Scientific;Amblyraja jenseni;true;;false;;;
564207;3;2;Norwegian;jensenskate;true;;false;;;
44045;1;1;Scientific;Ammodiscacea;true;;false;;;
171671;1;3;English;sandeels;true;;false;;;
171671;2;1;Scientific;Ammodytes;true;;false;;;
171671;3;2;Norwegian;silslekten;true;;false;;;
171673;1;3;English;american sand lance;true;;false;;;
171673;2;1;Scientific;Ammodytes americanus;true;;false;;;
171672;1;3;English;pacific sand lance;true;;false;;;
171672;2;1;Scientific;Ammodytes hexapterus;true;;false;;;
171677;1;3;English;sand eel;true;;false;;;
171677;2;1;Scientific;Ammodytes marinus;true;;false;;;
171677;3;2;Norwegian;havsil;true;;false;;;
171677;4;2;Norwegian;tobis;false;;false;;;
171670;1;3;English;Sand Lances;true;;false;;;
171670;2;1;Scientific;Ammodytidae;true;;false;;;
171670;3;2;Norwegian;Silfamilien;true;;false;;;
171669;1;3;English;sand lances;true;;false;;;
171669;2;1;Scientific;Ammodytoidei;true;;false;;;
171669;3;2;Norwegian;silfisker;true;;false;;;
71225;1;1;Scientific;Ammonicera rota;true;;false;;;
204544;1;1;Scientific;Ammotrypane;true;;false;;;
202648;1;1;Scientific;Ampelisca gibba;true;;false;;;
93320;1;1;Scientific;Ampeliscidae;true;;false;;;
67728;1;1;Scientific;Ampharete arctica;true;;false;;;
173420;1;3;English;amphibians;true;;false;;;
173420;2;1;Scientific;Amphibia;true;;false;;;
173420;3;2;Norwegian;amfibier;true;;false;;;
67747;1;1;Scientific;Amphicteis gunneri;true;;false;;;
93385;1;1;Scientific;Amphilochus;true;;false;;;
685568;1;1;Scientific;Amphioxiformes;true;;false;;;
50168;1;3;English;Sea hedgehog hydroid;true;;false;;;
50168;2;1;Scientific;Halecium muricatum;true;;false;;;
95733;1;1;Scientific;Parapenaeus longirostris;true;;false;;;
57522;1;1;Scientific;Amphiporidae;true;;false;;;
57543;1;3;English;ribbon worm;true;;false;;;
57543;2;1;Scientific;Amphiporus lactifloreus;true;;false;;;
67900;1;1;Scientific;Amphitrite;true;;false;;;
67904;1;3;English;Johnston’s ornate worm;true;;false;;;
67904;2;1;Scientific;Amphitrite johnstoni;true;;false;;;
68041;1;1;Scientific;Amphitritides;true;;false;;;
68042;1;1;Scientific;Amphitritides gracilis;true;;false;;;
609982;1;1;Scientific;Apseudoidea;true;;false;;;
157722;1;1;Scientific;Amphiura;true;;false;;;
157727;1;3;English;brittlestar;true;;false;;;
157727;2;1;Scientific;Amphiura chiajei;true;;false;;;
157728;1;3;English;brittlestar;true;;false;;;
157728;2;1;Scientific;Amphiura filiformis;true;;false;;;
157730;1;1;Scientific;Amphiura securigera;true;;false;;;
157724;1;1;Scientific;Amphiura sundevalli;true;;false;;;
157646;1;1;Scientific;Amphiuridae;true;;false;;;
51057;1;1;Scientific;Amphogona;true;;false;;;
93409;1;1;Scientific;Ampithoe;true;;false;;;
93408;1;1;Scientific;Ampithoidae;true;;false;;;
65229;1;1;Scientific;Anaitides;true;;false;;;
65240;1;1;Scientific;Anaitides maculata;true;;false;;;
97856;1;1;Scientific;Anapagurus;true;;false;;;
97857;1;1;Scientific;Anapagurus chiroacanthys;true;;false;;;
97857;2;2;Norwegian;Håreremittkreps;true;;false;;;
97858;1;1;Scientific;Anapagurus levis;true;;false;;;
171335;1;3;English;rockfishes;true;;false;;;
171335;2;1;Scientific;Anarhichadidae;true;;false;;;
171335;3;2;Norwegian;steinbitfamilien;true;;false;;;
171336;1;3;English;catfishes;true;;false;;;
171336;2;1;Scientific;Anarhichas;true;;false;;;
171336;3;2;Norwegian;steinbitslekten;true;;false;;;
550561;1;3;English;jelly catfish;false;;false;;;
550561;2;3;English;Northern wolffish;true;;false;;;
550561;3;1;Scientific;Anarhichas denticulatus;true;;false;;;
550561;4;2;Norwegian;blåsteinbit;true;;false;;;
550561;5;2;Norwegian;vannbøffel;false;;false;;;
171341;1;3;English;atlantic catfish;true;;false;;;
171341;2;1;Scientific;Anarhichas lupus;true;;false;;;
171341;3;2;Norwegian;gråsteinbit;true;;false;;;
171341;4;4;Russian;zubatka;true;;false;;;
171342;1;3;English;spotted catfish;true;;false;;;
171342;2;1;Scientific;Anarhichas minor;true;;false;;;
171342;3;2;Norwegian;flekksteinbit;true;;false;;;
155800;1;1;Scientific;Anasca;true;;false;;;
78015;1;1;Scientific;Anaspidea;true;;false;;;
174983;1;3;English;swans, geese & ducks;true;;false;;;
174983;2;1;Scientific;Anatidae;true;;false;;;
714011;1;1;Scientific;Anatinae;true;;false;;;
161126;1;1;Scientific;Anguilla;true;;false;;;
161128;1;3;English;european eel;true;;false;;;
161128;2;1;Scientific;Anguilla anguilla;true;;false;;;
161128;3;2;Norwegian;ål;true;;false;;;
161128;4;4;Russian;ugor;true;;false;;;
161128;5;4;Russian;угорь речной;false;;false;;;
161128;6;4;Russian;Угорь речной европейский;false;;false;;;
161127;1;3;English;american eel;true;;false;;;
161127;2;1;Scientific;Anguilla rostrata;true;;false;;;
161127;3;2;Norwegian;amerikansk ål;true;;false;;;
161125;1;3;English;eels;true;;false;;;
161125;2;1;Scientific;Anguillidae;true;;false;;;
161125;3;2;Norwegian;ålefamilien;true;;false;;;
161123;1;3;English;eels;true;;false;;;
161123;2;1;Scientific;Anguilliformes;true;;false;;;
161123;3;2;Norwegian;ålefisker;true;;false;;;
161124;1;1;Scientific;Anguilloidei;true;;false;;;
171619;1;1;Scientific;Anisarchus;true;;false;;;
64357;1;3;English;segmented worms;true;;false;;;
64357;2;1;Scientific;Annelida;true;;false;;;
64357;3;2;Norwegian;leddormer;true;;false;;;
86065;1;1;Scientific;Anomalocera patersoni;true;;false;;;
79800;1;3;English;common saddle oyster;true;;false;;;
79800;2;1;Scientific;Anomia ephippium;true;;false;;;
170281;1;3;English;red band-fish;true;;false;;;
170281;2;1;Scientific;Cepola macrophthalma;true;;false;;;
79790;1;3;English;saddle oysters;true;;false;;;
79790;2;1;Scientific;Anomiidae;true;;false;;;
79790;3;2;Norwegian;sadelskjell;true;;false;;;
97698;1;3;English;hermit crabs;true;;false;;;
97698;2;3;English;porcelain crabs;false;;false;;;
97698;3;3;English;squat lobsters;false;;false;;;
97698;4;1;Scientific;Anomura;true;;false;;;
97698;5;2;Norwegian;trollkreps;true;;false;;;
94232;1;1;Scientific;Anonyx nugax;true;;false;;;
83640;1;1;Scientific;Anoplodactylus;true;;false;;;
166152;1;3;English;fangtooth;true;;false;;;
166152;2;1;Scientific;Anoplogaster cornuta;true;;false;;;
166152;3;2;Norwegian;trollfisk;true;;false;;;
162534;1;3;English;daggertooth;true;;false;;;
162534;2;1;Scientific;Anotopterus pharao;true;;false;;;
174982;1;1;Scientific;Anseriformes;true;;false;;;
157130;1;3;English;goose-foot star;true;;false;;;
157130;2;1;Scientific;Anseropoda placenta;true;;false;;;
82151;1;1;Scientific;Antalis;true;;false;;;
158588;1;3;English;feather star;true;;false;;;
158588;2;1;Scientific;Antedon bifida;true;;false;;;
158574;1;1;Scientific;Antedonidae;true;;false;;;
622732;1;1;Scientific;Antennariinae;true;;false;;;
164525;1;3;English;big-eyed frogfish;true;;false;;;
164525;2;1;Scientific;Antennarius radiosus;true;;false;;;
167675;1;1;Scientific;Anthiinae;true;;false;;;
48741;1;3;English;athecate hydroids;true;;false;;;
48741;2;1;Scientific;Anthomedusae;true;;false;;;
650824;1;1;Scientific;Anthomyiopsis;true;;false;;;
51938;1;3;English;corals;true;;false;;;
51938;2;1;Scientific;Anthozoa;true;;false;;;
51938;3;2;Norwegian;koralldyr;true;;false;;;
92144;1;1;Scientific;Anthuridae;true;;false;;;
52585;1;1;Scientific;Liponema multicorne;true;;false;;;
164672;1;3;English;blue antimora;true;;false;;;
164672;2;1;Scientific;Antimora rostrata;true;;false;;;
164672;3;2;Norwegian;blå antimora;true;;false;;;
51942;1;1;Scientific;Antipathes;true;;false;;;
51951;1;1;Scientific;Antipathes americana;true;;false;;;
162553;1;1;Scientific;Scopelarchus;true;;false;;;
162245;1;1;Scientific;Bathophilus pawneei;true;;false;;;
166102;1;1;Scientific;Melamphaes pumilus;true;;false;;;
162103;1;1;Scientific;Dolichopteryx longipes;true;;false;;;
162499;1;1;Scientific;Paralepis brevirostris;true;;false;;;
162333;1;1;Scientific;Platytroctes apus;true;;false;;;
623389;1;1;Scientific;Leptochilichthys pinguis;true;;false;;;
162739;1;1;Scientific;Taaningichthys;true;;false;;;
161627;1;1;Scientific;Labichthys carinatus;true;;false;;;
162296;1;1;Scientific;Photonectes margarita;true;;false;;;
622366;1;1;Scientific;Astronesthes micropogon;true;;false;;;
82491;1;1;Scientific;Histioteuthis corona corona;true;;false;;;
557282;1;1;Scientific;Histioteuthis celetaria celetaria;true;;false;;;
999094;1;1;Scientific;Chtenopteryx canariensis;true;;false;;;
642807;1;1;Scientific;Dissostichus eleginoides;true;;false;;;
642807;2;3;English;Antarctic blennies;true;;false;;;
623031;1;1;Scientific;Macrourus whitsoni;true;;false;;;
623031;2;3;English;Whitson's grenadier;true;;false;;;
644249;1;1;Scientific;Paraliparis cerasinus;true;;false;;;
644249;2;3;English;Snailfishes;true;;false;;;
95496;1;3;English;krill;true;;false;;;
95496;2;1;Scientific;Euphausiacea;true;;false;;;
95496;3;2;Norwegian;krill;true;;false;;;
171111;1;1;Scientific;Bathydraco;true;;false;;;
642458;1;1;Scientific;Harpagifer;true;;false;;;
164739;1;1;Scientific;Brosme;true;;false;;;
164739;2;2;Norwegian;Brosmeslekten;true;;false;;;
772433;1;1;Scientific;Apristurus aphyodes;true;;false;;;
999061;1;3;English;white catshark;true;;false;;;
999061;2;1;Scientific;Apristurus aphyodes;true;;false;;;
85418;1;1;Scientific;Aetideopsis rostrata;true;;false;;;
779937;1;1;Scientific;Bradyidius armatus;true;;false;;;
205915;1;1;Scientific;Bradyidius bradyi;true;;false;;;
8526301;1;1;Scientific;Calanus*;true;Calanus finmarchicus eller Calanus helgolandicus;false;;;
643851;1;1;Scientific;Careproctus longipectoralis;true;;false;;;
643851;2;3;English;Snailfishes;true;;false;;;
643039;1;1;Scientific;Trematomus lepidorhinus;true;;false;;;
643039;2;3;English;Antarctic blennies;true;;false;;;
642583;1;1;Scientific;Bathydraco antarcticus;true;;false;;;
642583;2;3;English;Dragonfishes;true;;false;;;
6922;1;1;Scientific;Halimeda;true;;false;;;
82337;1;1;Scientific;Austrorossia;true;;false;;;
171620;1;3;English;stout eelblenny;true;;false;;;
171620;2;1;Scientific;Anisarchus medius;true;;false;;;
171620;3;2;Norwegian;rundhalet langebarn;true;;false;;;
86064;1;1;Scientific;Anomalocera;true;;false;;;
81883;1;1;Scientific;Anomalodesmacea;true;;false;;;
81883;2;2;Norwegian;tannløse muslinger;true;;false;;;
79796;1;1;Scientific;Anomia;true;;false;;;
91250;1;1;Scientific;Apseudes spinosus;true;;false;;;
94230;1;1;Scientific;Anonyx;true;;false;;;
57413;1;1;Scientific;Anopla;true;;false;;;
83643;1;3;English;sea spider;true;;false;;;
83643;2;1;Scientific;Anoplodactylus pygmaeus;true;;false;;;
166151;1;1;Scientific;Anoplogaster;true;;false;;;
633879;1;3;English;fangtooth;true;;false;;;
633879;2;1;Scientific;Anoplogastridae;true;;false;;;
162533;1;1;Scientific;Anotopterus;true;;false;;;
157129;1;1;Scientific;Anseropoda;true;;false;;;
82152;1;3;English;occidental tuskshell;true;;false;;;
82152;2;1;Scientific;Antalis entale;true;;false;;;
205697;1;3;English;common tusk shell;true;;false;;;
205697;2;1;Scientific;Antalis vulgaris;true;;false;;;
205697;3;1;Scientific;Dentalium vulgare;false;;false;;;
205697;4;2;Norwegian;vanlig elefanttann;true;;false;;;
158587;1;1;Scientific;Antedon;true;;false;;;
164518;1;3;English;frogfishes;true;;false;;;
164518;2;1;Scientific;Antennariidae;true;;false;;;
164518;3;2;Norwegian;sargassoulkefamilien;true;;false;;;
164514;1;1;Scientific;Antennarioidei;true;;false;;;
164514;2;2;Norwegian;tangulkefisker;true;;false;;;
164522;1;1;Scientific;Antennarius;true;;false;;;
718925;1;1;Scientific;Anthoathecatae;true;;false;;;
652664;1;1;Scientific;Anthomyiopsis cypseloides;true;;false;;;
92188;1;1;Scientific;Anthura;true;;false;;;
92143;1;1;Scientific;Anthuridea;true;;false;;;
164671;1;1;Scientific;Antimora;true;;false;;;
51947;1;1;Scientific;Antipathes furcata;true;;false;;;
51946;1;1;Scientific;Antipathes rhipidion;true;;false;;;
51941;1;1;Scientific;Antipathidae;true;;false;;;
93440;1;1;Scientific;Aoridae;true;;false;;;
646729;1;1;Scientific;Aphanopodinae;true;;false;;;
91163;1;1;Scientific;Apseudidae;true;;false;;;
172388;1;1;Scientific;Aphanopus;true;;false;;;
172389;1;3;English;black scabbardfish;true;;false;;;
172389;2;1;Scientific;Aphanopus carbo;true;;false;;;
172389;3;2;Norwegian;dolkfisk;true;;false;;;
636;1;1;Scientific;Aphanothece;true;;false;;;
643;1;1;Scientific;Aphanothece saxicola;true;;false;;;
644;1;1;Scientific;Aphanothece stagnina;true;;false;;;
573719;1;1;Scientific;Aphelochaeta;true;;false;;;
573737;1;3;English;bristleworm;true;;false;;;
573737;2;1;Scientific;Aphelochaeta marioni;true;;false;;;
93534;2;1;Scientific;Apherusa;true;;false;;;
93540;1;1;Scientific;Apherusa jurinei;true;;false;;;
172032;1;1;Scientific;Aphia;true;;false;;;
172033;1;3;English;transparent goby;true;;false;;;
172033;2;1;Scientific;Aphia minuta;true;;false;;;
172033;3;2;Norwegian;glasskutling;true;;false;;;
172033;4;4;Russian;Бычок бланкет;true;;false;;;
109190;2;1;Scientific;Aphidoidea;true;;false;;;
109190;3;2;Norwegian;bladlus;true;;false;;;
158724;1;1;Scientific;Aphragmophora;true;;false;;;
51940;1;3;English;black corals;true;;false;;;
51940;2;3;English;thorny corals;false;;false;;;
51940;3;1;Scientific;Antipatharia;true;;false;;;
64366;1;3;English;sea mouse;true;;false;;;
64366;2;1;Scientific;Aphrodita aculeata;true;;false;;;
64366;3;2;Norwegian;gullmus;true;;false;;;
64359;1;3;English;scaleworms;true;;false;;;
64359;2;1;Scientific;Aphroditidae;true;;false;;;
79056;1;1;Scientific;Aplacophora;true;;false;;;
164486;1;1;Scientific;Apletodon;true;;false;;;
642604;1;3;English;small-headed clingfish;true;;false;;;
642604;2;1;Scientific;Apletodon dentatus;true;;false;;;
642604;3;1;Scientific;Apletodon microcephalus;false;;false;;;
642604;4;2;Norwegian;småhodet dobbeltsuger;true;;false;;;
642604;5;4;Russian;Присоска малоголовая;true;;false;;;
159038;1;1;Scientific;Aplidium;true;;false;;;
159043;1;1;Scientific;Aplidium glabrum;true;;false;;;
158967;1;1;Scientific;Aplidium pellucidum;true;;false;;;
158856;1;1;Scientific;Aplousobranchia;true;;false;;;
78029;1;1;Scientific;Aplysia;true;;false;;;
78036;1;1;Scientific;Aplysia punctata;true;;false;;;
78036;2;2;Norwegian;sjøhare;true;;false;;;
78022;1;3;English;sea hares;true;;false;;;
78022;2;1;Scientific;Aplysiidae;true;;false;;;
152864;1;1;Scientific;Apocrita;true;;false;;;
158423;1;1;Scientific;Apodacea;true;;false;;;
158424;1;1;Scientific;Apodida;true;;false;;;
168196;1;3;English;cardinalfishes;true;;false;;;
168196;2;1;Scientific;Apogonidae;true;;false;;;
168196;3;2;Norwegian;dyphavsabborfamilien;true;;false;;;
72549;1;3;English;pelican's feet;true;;false;;;
72549;2;1;Scientific;Aporrhaidae;true;;false;;;
72549;3;2;Norwegian;pelikanfotsnegler;true;;false;;;
566884;1;1;Scientific;Aporrhaididae;true;;false;;;
72550;1;1;Scientific;Aporrhais;true;;false;;;
170311;1;3;English;bigscale pomfret;true;;false;;;
170311;2;3;English;long-finned bream;false;;false;;;
170311;3;1;Scientific;Taractichthys longipinnis;true;;false;;;
72553;1;1;Scientific;Aporrhais serresiana;true;;false;;;
159987;1;1;Scientific;Apristurus;true;;false;;;
160014;1;3;English;ghost catshark;true;;false;;;
160014;2;1;Scientific;Apristurus manis;true;;false;;;
160014;3;4;Russian;кошачья акула-призрак;true;;false;;;
91174;1;1;Scientific;Apseudes propinquus;true;;false;;;
66422;1;1;Scientific;Arabellidae;true;;false;;;
82732;1;3;English;spiders;true;;false;;;
82732;2;1;Scientific;Araneae;true;;false;;;
82732;3;2;Norwegian;edderkopper;true;;false;;;
82732;4;4;Russian;пауки;true;;false;;;
157905;1;1;Scientific;Arbacia;true;;false;;;
157904;1;1;Scientific;Arbaciidae;true;;false;;;
79367;1;3;English;ark shells;true;;false;;;
79367;2;1;Scientific;Arca;true;;false;;;
79373;1;1;Scientific;Arca mutabilis;true;;false;;;
69461;1;1;Scientific;Archaeogastropoda;true;;false;;;
69461;2;2;Norwegian;gammelsnegler;true;;false;;;
69461;3;4;Russian;отряд брюхоногие древние;true;;false;;;
158887;1;1;Scientific;Archidistoma;true;;false;;;
78288;1;1;Scientific;Archidorididae;true;;false;;;
79326;1;3;English;ark shells;true;;false;;;
79326;2;1;Scientific;Arcidae;true;;false;;;
79326;3;2;Norwegian;arkmuslinger;true;;false;;;
573582;1;1;Scientific;Arcopagia;true;;false;;;
81343;1;3;English;ocean quahog;true;;false;;;
81343;2;1;Scientific;Arctica islandica;true;;false;;;
81343;3;1;Scientific;Cyprina islandica;false;;false;;;
81343;4;2;Norwegian;kuskjell;true;;false;;;
81343;5;4;Russian;циприна исландская;true;;false;;;
566871;1;1;Scientific;Arcticoidea;true;;false;;;
79690;1;1;Scientific;Arctinula;true;;false;;;
164704;1;3;English;arctic cod;true;;false;;;
164704;2;1;Scientific;Arctogadus glacialis;true;;false;;;
164704;3;2;Norwegian;istorsk;true;;false;;;
644687;1;3;English;white barracudina;true;;false;;;
644687;2;1;Scientific;Arctozenus risso;true;;false;;;
644687;3;2;Norwegian;liten laksetobis;true;;false;;;
631017;1;1;Scientific;Pachycara brachycephalum;true;;false;;;
631011;1;1;Scientific;Lycodapus antarcticus;true;;false;;;
631070;1;1;Scientific;Seleniolycus laevifasciatus;true;;false;;;
631010;1;1;Scientific;Lycenchelys bellingshauseni;true;;false;;;
642813;1;1;Scientific;Eleginops maclovinus;true;;false;;;
642813;2;3;English;Antarctic blennies;true;;false;;;
550684;1;1;Scientific;Muraenolepis orangiensis;true;;false;;;
550684;2;3;English;Patagonian moray cod;true;;false;;;
642584;1;1;Scientific;Bathydraco macrolepis;true;;false;;;
642584;2;3;English;Antarctic dragonfishes;true;;false;;;
644278;1;1;Scientific;Paraliparis kreffti;true;;false;;;
644278;2;3;English;Snailfishes;true;;false;;;
161589;1;1;Scientific;Histiobranchus bathybius;true;;false;;;
161589;2;3;English;Deepwater cutthroat eel;true;;false;;;
550683;1;1;Scientific;Muraenolepis microps;true;;false;;;
550683;2;3;English;Smalleye morey cod;true;;false;;;
999076;2;1;Scientific;Liparis bathyarcticus;true;;false;;;
999076;3;2;Norwegian;pukkelringbuk;true;;false;;;
779941;1;1;Scientific;Gaetanus tenuispinus;true;;false;;;
11184;1;1;Scientific;Padina;true;;false;;;
11389;1;1;Scientific;Sargassum;true;;false;;;
11859;1;1;Scientific;Gelidiella;true;;false;;;
76103;1;1;Scientific;Hydatina physis;true;;false;;;
