m.missiontype	m.startyear	m.platform	m.missionnumber	f.serialnumber	c.catchsampleid	specimenid	individualproducttype	individualweight	individualvolume	lengthresolution	length	fat	fatpercent	sex	maturationstage	specialstage	eggstage	moultingstage	spawningfrequency	stomachfillfield	stomachfilllab	digestion	liver	liverparasite	gillworms	swollengills	fungusheart	fungusspores	fungusouter	blackspot	vertebraecount	agingstructureread	agingstructureweight	age	spawningage	spawningzones	readability	otolithtype	otolithedge	otolithcentre	calibration	growthzone1	growthzone2	growthzone3	growthzone4	growthzone5	growthzone6	growthzone7	growthzone8	growthzone9	growthzonestotal	coastalannuli	oceanicannuli	agereader	preferredagereading	tagid	tagtype	gonadweight	liverweight	stomachweight	diameter	mantlelength	carapacelength	headlength	snouttoendoftail	snouttoendsqueezed	snouttoanalfin	snouttodorsalfin	forklength	snouttoboneknob	lengthwithouthead	carapacewidth	rightclawwidth	rightclawlength	meroswidth	meroslength	japanesecut	abdomenwidth	tissuesamplenumber	individualcomment	cond
4	2019	LMEL	13	2558	8	29				1	0.016																																																																						
4	2019	LMEL	13	2558	8	30				1	0.016																																																																						
4	2019	LMEL	13	2558	8	31				1	0.016																																																																						
4	2019	LMEL	13	2558	8	32				1	0.016																																																																						
4	2019	LMEL	13	2558	8	33				1	0.016																																																																						
4	2019	LMEL	13	2558	8	34				1	0.016																																																																						
4	2019	LMEL	13	2558	8	35				1	0.016																																																																						
4	2019	LMEL	13	2558	8	36				1	0.016																																																																						
4	2019	LMEL	13	2558	8	37				1	0.016																																																																						
4	2019	LMEL	13	2558	8	38				1	0.017																																																																						
4	2019	LMEL	13	2559	1	1	1	0.65		2	0.365			2	1																																																																		1.3096080210972816
4	2019	LMEL	13	2559	1	2	1	0.36		2	0.27			1	2																																																																		1.779110738060692
4	2019	LMEL	13	2559	1	3	1	0.2		2	0.24			1	2																																																																		1.4024738323583583
4	2019	LMEL	13	2559	1	4	1	0.5		2	0.345			1	2																																																																		1.1915316357234589
4	2019	LMEL	13	2559	1	5	1	0.056		2	0.17																																																																						1.0909898967760396
4	2019	LMEL	13	2559	1	6	1	0.027		2	0.135																																																																						1.0386175807663411
4	2019	LMEL	13	2559	1	7	1	0.007		2	0.09																																																																						0.8844490948216296
4	2019	LMEL	13	2559	1	8	1	0.82		2	0.4			1	4																																																																		1.2575237564880006
4	2019	LMEL	13	2559	1	9	1			2	0.36																																																																						
4	2019	LMEL	13	2559	1	10	1			2	0.355																																																																						
4	2019	LMEL	13	2559	1	11	1			2	0.355																																																																						
4	2019	LMEL	13	2559	1	12	1			2	0.365																																																																						
4	2019	LMEL	13	2559	1	13	1			2	0.36																																																																						
4	2019	LMEL	13	2559	1	14	1			2	0.34																																																																						
4	2019	LMEL	13	2559	1	15	1			2	0.31																																																																						
4	2019	LMEL	13	2559	1	16	1			2	0.345																																																																						
4	2019	LMEL	13	2559	1	17	1			2	0.325																																																																						
4	2019	LMEL	13	2559	1	18	1			2	0.355																																																																						
4	2019	LMEL	13	2559	1	19	1			2	0.2																																																																						
4	2019	LMEL	13	2559	1	20	1			2	0.15																																																																						
4	2019	LMEL	13	2559	1	21	1			2	0.175																																																																						
4	2019	LMEL	13	2559	1	22	1			2	0.14																																																																						
4	2019	LMEL	13	2559	1	23	1			2	0.135																																																																						
4	2019	LMEL	13	2559	1	24	1			2	0.11																																																																						
4	2019	LMEL	13	2559	1	25	1			2	0.33																																																																						
4	2019	LMEL	13	2559	1	26	1			2	0.185																																																																						
4	2019	LMEL	13	2559	1	27	1			2	0.15																																																																						
4	2019	LMEL	13	2559	1	28	1			2	0.385																																																																						
4	2019	LMEL	13	2559	1	29	1			2	0.365																																																																						
4	2019	LMEL	13	2559	1	30	1			2	0.375																																																																						
4	2019	LMEL	13	2559	1	31	1			2	0.12																																																																						
4	2019	LMEL	13	2559	1	32	1			2	0.155																																																																						
4	2019	LMEL	13	2559	1	33	1			2	0.105																																																																						
4	2019	LMEL	13	2559	1	34	1			2	0.105																																																																						
4	2019	LMEL	13	2559	2	1	1	0.4		2	0.365			2																																																																			0.805912628367558
4	2019	LMEL	13	2559	2	2	1	0.29		2	0.32			1																																																																			0.8645872783621661
4	2019	LMEL	13	2559	2	3	1	0.046		2	0.18																																																																						0.7567792667158505
4	2019	LMEL	13	2559	4	1	1	0.25		2	0.31			1																				3			1		2																1																										0.8191999999999999
4	2019	LMEL	13	2559	4	2	1	0.21		2	0.295			1																				3			1		2																1																										0.7975508542517353
4	2019	LMEL	13	2559	4	3	1	0.08		2	0.195																							1			1		2																1																										1.0384574039781844
4	2019	LMEL	13	2559	4	4	1	0.12		2	0.235			2																				2			1		2																1																										0.8957573990377606
4	2019	LMEL	13	2559	4	5	1			2	0.245																																																																						
4	2019	LMEL	13	2559	4	6	1			2	0.205																																																																						
4	2019	LMEL	13	2559	4	7	1			2	0.235																																																																						
4	2019	LMEL	13	2559	4	8	1			2	0.22																																																																						
4	2019	LMEL	13	2559	3	1	1	0.9		2	0.45			1	1																																																																		0.9713746350810263
4	2019	LMEL	13	2559	3	2	1	0.67		2	0.415			1	1																																																																		0.9206729071170292
4	2019	LMEL	13	2559	5	1	1	0.004		2	0.08																																																																						0.7123577371511256
4	2019	LMEL	13	2559	5	2	1	0.002		2	0.05																																																																						1.3821401576503618
4	2019	LMEL	13	2559	5	3	1	0.007		2	0.075																																																																						1.5038098754657447
4	2019	LMEL	13	2559	5	4	1	0.004		2	0.07																																																																						1.0496535323301488
4	2019	LMEL	13	2559	5	5	1	0.003		2	0.07																																																																						0.7872401492476117
4	2019	LMEL	13	2559	5	6	1	0.003		2	0.06																																																																						1.2288000000000001
4	2019	LMEL	13	2559	6	1	1	0.584		2	0.425			2																																																																			0.7474884559871574
4	2019	LMEL	13	2559	7	1	1	0.04		2	0.21																																																																						0.416853246488907
4	2019	LMEL	13	2559	7	2	1	0.018		2	0.16																																																																						0.41948111060537097
4	2019	LMEL	13	2559	7	3	1	0.016		2	0.15																																																																						0.4511390821258167
4	2019	LMEL	13	2559	7	4	1	0.016		2	0.145																																																																						0.4985904108988748
4	2019	LMEL	13	2559	7	5	1	0.018		2	0.15																																																																						0.5075314673915439
4	2019	LMEL	13	2559	7	6	1	0.007		2	0.105																																																																						0.563472398656722
4	2019	LMEL	13	2559	8	1	1	3.95		3	0.72																																																																						1.036532863176022
4	2019	LMEL	13	2559	9	1	1	0.47		2	0.4																																																																						0.7207758116455614
4	2019	LMEL	13	2559	9	2	1	0.77		2	0.435																																																																						0.9195102040816326
4	2019	LMEL	13	2559	9	3	1	0.55		2	0.4																																																																						0.8434610561809761
4	2019	LMEL	13	2559	9	4	1	0.62		2	0.435																																																																						0.7403848396501458
4	2019	LMEL	13	2559	9	5	1	0.49		2	0.39																																																																						0.8103583225686085
4	2019	LMEL	13	2559	9	6	1	0.675		2	0.43																																																																						0.8343445576496359
4	2019	LMEL	13	2559	9	7	1	0.48		2	0.39																																																																						0.7938203976182288
4	2019	LMEL	13	2559	9	8	1	0.565		2	0.42																																																																						0.7491491790953402
4	2019	LMEL	13	2559	9	9	1	0.685		2	0.43																																																																						0.8467052177629639
4	2019	LMEL	13	2559	9	10	1	0.505		2	0.4																																																																						0.7744506061298053
4	2019	LMEL	13	2559	9	11	1	0.47		2	0.39																																																																						0.7772824726678489
4	2019	LMEL	13	2559	9	12	1	0.57		2	0.41																																																																						0.8120878203522832
4	2019	LMEL	13	2559	9	13	1	0.435		2	0.38																																																																						0.7773112235196954
4	2019	LMEL	13	2559	9	14	1	0.665		2	0.405																																																																						0.9827403909764297
4	2019	LMEL	13	2559	9	15	1	0.435		2	0.385																																																																						0.7476083380886845
4	2019	LMEL	13	2559	10	1	1	0.313		2	0.345																																																																						0.7458988039628853
4	2019	LMEL	13	2559	10	2	1	0.134		2	0.26																																																																						0.740827124500594
4	2019	LMEL	13	2559	10	3	1	0.039		2	0.165																																																																						0.8298893148425838
4	2019	LMEL	13	2559	10	4	1	0.044		2	0.18																																																																						0.7238758203369005
4	2019	LMEL	13	2559	10	5	1	0.191		2	0.28																																																																						0.847184518368255
4	2019	LMEL	13	2559	10	6	1	0.225		2	0.29																																																																						0.8990936012632265
4	2019	LMEL	13	2559	10	7	1	0.025		2	0.14																																																																						0.8639635407385808
4	2019	LMEL	13	2559	10	8	1	0.233		2	0.295																																																																						0.8849016620983539
4	2019	LMEL	13	2559	10	9	1	0.001		2	0.04																																																																						1.3026663952778343
4	2019	LMEL	13	2559	10	10	1	0.001		2	0.04																																																																						1.3026663952778343
4	2019	LMEL	13	2559	10	11	1	0.001		2	0.045																																																																						0.9330806239976672
4	2019	LMEL	13	2559	10	12	1	0.001		2	0.045																																																																						0.9330806239976672
4	2019	LMEL	13	2559	10	13	1	0.001		2	0.04																																																																						1.3026663952778343
4	2019	LMEL	13	2559	10	14	1	0.001		2	0.04																																																																						1.3026663952778343
4	2019	LMEL	13	2559	10	15	1	0.015		2	0.125																																																																						0.7237035529321302
4	2019	LMEL	13	2559	10	16	1	0.077		2	0.22																																																																						0.6990378300322425
4	2019	LMEL	13	2559	12	1	1			3	0.51																																																																						
4	2019	LMEL	13	2559	11	1	1	0.141		2	0.285			1		2							3	2		1								3			2																		1																										0.5933426481466262
4	2019	LMEL	13	2559	11	2	1			2	0.295																																																																						
4	2019	LMEL	13	2559	11	3	1			2	0.285																																																																						
4	2019	LMEL	13	2559	11	4	1			2	0.295																																																																						
4	2019	LMEL	13	2559	11	5	1			2	0.29																																																																						
4	2019	LMEL	13	2559	11	6	1	0.058		2	0.22			1		2							2	2		1								1			1																		1																										0.5265479758684424
4	2019	LMEL	13	2559	11	7	1			2	0.29																																																																						
4	2019	LMEL	13	2559	11	8	1			2	0.295																																																																						
4	2019	LMEL	13	2559	11	9	1			2	0.295																																																																						
4	2019	LMEL	13	2559	11	10	1			2	0.245																																																																						
4	2019	LMEL	13	2559	11	11	1	0.18		2	0.31			1		3							2	1		1								7			2																		1																										0.589824
4	2019	LMEL	13	2559	11	12	1			2	0.28																																																																						
4	2019	LMEL	13	2559	11	13	1			2	0.275																																																																						
4	2019	LMEL	13	2559	11	14	1			2	0.265																																																																						
4	2019	LMEL	13	2559	11	15	1			2	0.265																																																																						
4	2019	LMEL	13	2559	11	16	1			2	0.24																																																																						
4	2019	LMEL	13	2560	5	1	1	0.013		2	0.155																																																																						0.3327374453602723
4	2019	LMEL	13	2560	5	2	1	0.012		2	0.155																																																																						0.30714225725563593
4	2019	LMEL	13	2560	6	1	1			2	0.05																																																																						
4	2019	LMEL	13	2560	6	2	1			2	0.025																																																																						
4	2019	LMEL	13	2560	6	3	1			2	0.04																																																																						
4	2019	LMEL	13	2560	6	4	1			2	0.04																																																																						
4	2019	LMEL	13	2560	6	5	1			2	0.035																																																																						
4	2019	LMEL	13	2560	6	6	1			2	0.05																																																																						
4	2019	LMEL	13	2560	10	1				1	0.024																																																																						
4	2019	LMEL	13	2560	10	2				1	0.024																																																																						
4	2019	LMEL	13	2560	10	3				1	0.024																																																																						
4	2019	LMEL	13	2560	10	4				1	0.024																																																																						
4	2019	LMEL	13	2560	10	5				1	0.025																																																																						
4	2019	LMEL	13	2560	10	6				1	0.025																																																																						
4	2019	LMEL	13	2560	10	7				1	0.025																																																																						
4	2019	LMEL	13	2560	10	8				1	0.025																																																																						
4	2019	LMEL	13	2560	10	9				1	0.025																																																																						
4	2019	LMEL	13	2560	10	10				1	0.025																																																																						
4	2019	LMEL	13	2560	10	11				1	0.026																																																																						
4	2019	LMEL	13	2560	10	12				1	0.026																																																																						
4	2019	LMEL	13	2560	10	13				1	0.027																																																																						
4	2019	LMEL	13	2560	10	14				1	0.027																																																																						
4	2019	LMEL	13	2560	10	15				1	0.028																																																																						
4	2019	LMEL	13	2560	10	16				1	0.028																																																																						
4	2019	LMEL	13	2560	10	17				1	0.028																																																																						
4	2019	LMEL	13	2560	10	18				1	0.029																																																																						
4	2019	LMEL	13	2560	10	19				1	0.029																																																																						
4	2019	LMEL	13	2560	10	20				1	0.029																																																																						
4	2019	LMEL	13	2560	10	21				1	0.029																																																																						
4	2019	LMEL	13	2560	10	22				1	0.029																																																																						
4	2019	LMEL	13	2560	10	23				1	0.03																																																																						
4	2019	LMEL	13	2560	10	24				1	0.03																																																																						
4	2019	LMEL	13	2560	10	25				1	0.03																																																																						
4	2019	LMEL	13	2560	10	26				1	0.03																																																																						
4	2019	LMEL	13	2560	10	27				1	0.03																																																																						
4	2019	LMEL	13	2560	10	28				1	0.03																																																																						
4	2019	LMEL	13	2560	10	29				1	0.03																																																																						
4	2019	LMEL	13	2560	10	30				1	0.03																																																																						
4	2019	LMEL	13	2560	10	31				1	0.03																																																																						
4	2019	LMEL	13	2560	10	32				1	0.03																																																																						
4	2019	LMEL	13	2560	10	33				1	0.03																																																																						
4	2019	LMEL	13	2560	10	34				1	0.03																																																																						
4	2019	LMEL	13	2560	10	35				1	0.03																																																																						
4	2019	LMEL	13	2560	10	36				1	0.03																																																																						
4	2019	LMEL	13	2560	10	37				1	0.03																																																																						
4	2019	LMEL	13	2560	10	38				1	0.031																																																																						
4	2019	LMEL	13	2560	10	39				1	0.031																																																																						
4	2019	LMEL	13	2560	10	40				1	0.031																																																																						
4	2019	LMEL	13	2560	10	41				1	0.031																																																																						
4	2019	LMEL	13	2560	10	42				1	0.031																																																																						
4	2019	LMEL	13	2560	10	43				1	0.031																																																																						
4	2019	LMEL	13	2560	10	44				1	0.031																																																																						
4	2019	LMEL	13	2560	10	45				1	0.031																																																																						
4	2019	LMEL	13	2560	10	46				1	0.031																																																																						
4	2019	LMEL	13	2560	10	47				1	0.031																																																																						
4	2019	LMEL	13	2560	10	48				1	0.031																																																																						
4	2019	LMEL	13	2560	10	49				1	0.031																																																																						
4	2019	LMEL	13	2560	10	50				1	0.031																																																																						
4	2019	LMEL	13	2560	10	51				1	0.031																																																																						
4	2019	LMEL	13	2560	10	52				1	0.031																																																																						
4	2019	LMEL	13	2560	10	53				1	0.031																																																																						
4	2019	LMEL	13	2560	10	54				1	0.031																																																																						
4	2019	LMEL	13	2560	10	55				1	0.031																																																																						
4	2019	LMEL	13	2560	10	56				1	0.031																																																																						
4	2019	LMEL	13	2560	10	57				1	0.032																																																																						
4	2019	LMEL	13	2560	10	58				1	0.032																																																																						
4	2019	LMEL	13	2560	10	59				1	0.032																																																																						
4	2019	LMEL	13	2560	10	60				1	0.032																																																																						
4	2019	LMEL	13	2560	10	61				1	0.032																																																																						
4	2019	LMEL	13	2560	10	62				1	0.032																																																																						
4	2019	LMEL	13	2560	10	63				1	0.032																																																																						
4	2019	LMEL	13	2560	10	64				1	0.032																																																																						
4	2019	LMEL	13	2560	10	65				1	0.032																																																																						
4	2019	LMEL	13	2560	10	66				1	0.032																																																																						
4	2019	LMEL	13	2560	10	67				1	0.032																																																																						
4	2019	LMEL	13	2560	10	68				1	0.032																																																																						
4	2019	LMEL	13	2560	10	69				1	0.032																																																																						
4	2019	LMEL	13	2560	10	70				1	0.032																																																																						
4	2019	LMEL	13	2560	10	71				1	0.032																																																																						
4	2019	LMEL	13	2560	10	72				1	0.032																																																																						
4	2019	LMEL	13	2560	10	73				1	0.033																																																																						
4	2019	LMEL	13	2560	10	74				1	0.033																																																																						
4	2019	LMEL	13	2560	10	75				1	0.033																																																																						
4	2019	LMEL	13	2560	10	76				1	0.033																																																																						
4	2019	LMEL	13	2560	10	77				1	0.033																																																																						
4	2019	LMEL	13	2560	10	78				1	0.033																																																																						
4	2019	LMEL	13	2560	10	79				1	0.033																																																																						
4	2019	LMEL	13	2560	10	80				1	0.033																																																																						
4	2019	LMEL	13	2560	10	81				1	0.033																																																																						
4	2019	LMEL	13	2560	10	82				1	0.034																																																																						
4	2019	LMEL	13	2560	10	83				1	0.034																																																																						
4	2019	LMEL	13	2560	10	84				1	0.034																																																																						
4	2019	LMEL	13	2560	10	85				1	0.034																																																																						
4	2019	LMEL	13	2560	10	86				1	0.034																																																																						
4	2019	LMEL	13	2560	10	87				1	0.035																																																																						
4	2019	LMEL	13	2560	10	88				1	0.035																																																																						
4	2019	LMEL	13	2560	10	89				1	0.035																																																																						
4	2019	LMEL	13	2560	10	90				1	0.036																																																																						
4	2019	LMEL	13	2560	10	91				1	0.036																																																																						
4	2019	LMEL	13	2560	10	92				1	0.037																																																																						
4	2019	LMEL	13	2560	10	93				1	0.037																																																																						
4	2019	LMEL	13	2560	10	94				1	0.038																																																																						
4	2019	LMEL	13	2560	10	95				1	0.038																																																																						
4	2019	LMEL	13	2560	10	96				1	0.038																																																																						
4	2019	LMEL	13	2560	10	97				1	0.039																																																																						
4	2019	LMEL	13	2560	10	98				1	0.039																																																																						
4	2019	LMEL	13	2560	10	99				1	0.04																																																																						
4	2019	LMEL	13	2560	3	1	1			1	0.043																																																																						
4	2019	LMEL	13	2560	3	2	1			1	0.042																																																																						
4	2019	LMEL	13	2560	3	3	1			1	0.05																																																																						
4	2019	LMEL	13	2560	3	4	1			1	0.043																																																																						
4	2019	LMEL	13	2560	3	5	1			1	0.047																																																																						
4	2019	LMEL	13	2560	3	6	1			1	0.043																																																																						
4	2019	LMEL	13	2560	3	7	1			1	0.041																																																																						
4	2019	LMEL	13	2560	3	8	1			1	0.04																																																																						
4	2019	LMEL	13	2560	3	9	1			1	0.051																																																																						
4	2019	LMEL	13	2560	3	10	1			1	0.043																																																																						
4	2019	LMEL	13	2560	3	11	1			1	0.052																																																																						
4	2019	LMEL	13	2560	3	12	1			1	0.047																																																																						
4	2019	LMEL	13	2560	3	13	1			1	0.05																																																																						
4	2019	LMEL	13	2560	3	14	1			1	0.053																																																																						
4	2019	LMEL	13	2560	3	15	1			1	0.035																																																																						
4	2019	LMEL	13	2560	3	16	1			1	0.041																																																																						
4	2019	LMEL	13	2560	3	17	1			1	0.044																																																																						
4	2019	LMEL	13	2560	3	18	1			1	0.043																																																																						
4	2019	LMEL	13	2560	3	19	1			1	0.028																																																																						
4	2019	LMEL	13	2560	3	20	1			1	0.048																																																																						
4	2019	LMEL	13	2560	3	21	1			1	0.041																																																																						
4	2019	LMEL	13	2560	3	22	1			1	0.038																																																																						
4	2019	LMEL	13	2560	3	23	1			1	0.057																																																																						
4	2019	LMEL	13	2560	3	24	1			1	0.056																																																																						
4	2019	LMEL	13	2560	3	25	1			1	0.042																																																																						
4	2019	LMEL	13	2560	3	26	1			1	0.059																																																																						
4	2019	LMEL	13	2560	3	27	1			1	0.045																																																																						
4	2019	LMEL	13	2560	3	28	1			1	0.034																																																																						
4	2019	LMEL	13	2560	3	29	1			1	0.043																																																																						
4	2019	LMEL	13	2560	3	30	1			1	0.041																																																																						
4	2019	LMEL	13	2560	4	1	1			1	0.071																																																																						
4	2019	LMEL	13	2560	4	2	1			1	0.073																																																																						
4	2019	LMEL	13	2560	4	3	1			1	0.052																																																																						
4	2019	LMEL	13	2560	4	4	1			1	0.084																																																																						
4	2019	LMEL	13	2560	4	5	1			1	0.035																																																																						
4	2019	LMEL	13	2560	4	6	1			1	0.063																																																																						
4	2019	LMEL	13	2560	4	7	1			1	0.066																																																																						
4	2019	LMEL	13	2560	4	8	1			1	0.061																																																																						
4	2019	LMEL	13	2560	4	9	1			1	0.082																																																																						
4	2019	LMEL	13	2560	4	10	1			1	0.075																																																																						
4	2019	LMEL	13	2560	4	11	1			1	0.06																																																																						
4	2019	LMEL	13	2560	4	12	1			1	0.065																																																																						
4	2019	LMEL	13	2560	4	13	1			1	0.069																																																																						
4	2019	LMEL	13	2560	4	14	1			1	0.082																																																																						
4	2019	LMEL	13	2560	4	15	1			1	0.064																																																																						
4	2019	LMEL	13	2560	4	16	1			1	0.041																																																																						
4	2019	LMEL	13	2560	4	17	1			1	0.063																																																																						
4	2019	LMEL	13	2560	4	18	1			1	0.052																																																																						
4	2019	LMEL	13	2560	4	19	1			1	0.07																																																																						
4	2019	LMEL	13	2560	4	20	1			1	0.065																																																																						
4	2019	LMEL	13	2560	4	21	1			1	0.061																																																																						
4	2019	LMEL	13	2560	4	22	1			1	0.063																																																																						
4	2019	LMEL	13	2560	4	23	1			1	0.061																																																																						
4	2019	LMEL	13	2560	4	24	1			1	0.07																																																																						
4	2019	LMEL	13	2560	4	25	1			1	0.065																																																																						
4	2019	LMEL	13	2560	4	26	1			1	0.059																																																																						
4	2019	LMEL	13	2560	4	27	1			1	0.06																																																																						
4	2019	LMEL	13	2560	4	28	1			1	0.077																																																																						
4	2019	LMEL	13	2560	4	29	1			1	0.056																																																																						
4	2019	LMEL	13	2560	4	30	1			1	0.066																																																																						
4	2019	LMEL	13	2560	7	1	1			1	0.105																																																																						
4	2019	LMEL	13	2560	7	2	1			1	0.12																																																																						
4	2019	LMEL	13	2560	7	3	1			1	0.111																																																																						
4	2019	LMEL	13	2560	7	4	1			1	0.099																																																																						
4	2019	LMEL	13	2560	7	5	1			1	0.095																																																																						
4	2019	LMEL	13	2560	7	6	1			1	0.098																																																																						
4	2019	LMEL	13	2560	7	7	1			1	0.098																																																																						
4	2019	LMEL	13	2560	7	8	1			1	0.092																																																																						
4	2019	LMEL	13	2560	7	9	1			1	0.091																																																																						
4	2019	LMEL	13	2560	7	10	1			1	0.092																																																																						
4	2019	LMEL	13	2560	7	11	1			1	0.099																																																																						
4	2019	LMEL	13	2560	7	12	1			1	0.098																																																																						
4	2019	LMEL	13	2560	7	13	1			1	0.092																																																																						
4	2019	LMEL	13	2560	7	14	1			1	0.099																																																																						
4	2019	LMEL	13	2560	7	15	1			1	0.088																																																																						
4	2019	LMEL	13	2560	7	16	1			1	0.099																																																																						
4	2019	LMEL	13	2560	7	17	1			1	0.075																																																																						
4	2019	LMEL	13	2560	7	18	1			1	0.099																																																																						
4	2019	LMEL	13	2560	7	19	1			1	0.092																																																																						
4	2019	LMEL	13	2560	7	20	1			1	0.099																																																																						
4	2019	LMEL	13	2560	7	21	1			1	0.094																																																																						
4	2019	LMEL	13	2560	7	22	1			1	0.099																																																																						
4	2019	LMEL	13	2560	7	23	1			1	0.095																																																																						
4	2019	LMEL	13	2560	7	24	1			1	0.097																																																																						
4	2019	LMEL	13	2560	7	25	1			1	0.096																																																																						
4	2019	LMEL	13	2560	7	26	1			1	0.094																																																																						
4	2019	LMEL	13	2560	7	27	1			1	0.087																																																																						
4	2019	LMEL	13	2560	7	28	1			1	0.118																																																																						
4	2019	LMEL	13	2560	7	29	1			1	0.102																																																																						
4	2019	LMEL	13	2560	7	30	1			1	0.115																																																																						
4	2019	LMEL	13	2561	1	1	1	0.218		2	0.31			1		2							3	2		1								5			1																		1																										0.7143423999999999
4	2019	LMEL	13	2561	1	2	1	0.133		2	0.28			1		2							3	1		1								4			1																		1																										0.5899242981307744
4	2019	LMEL	13	2561	1	3	1	0.293		2	0.375			1		2							2	2		1								14			2																		1																										0.5446490525133817
4	2019	LMEL	13	2561	1	4	1	0.064		2	0.225			1		1							2	1		1								2			1																		1																										0.5435453328219902
4	2019	LMEL	13	2561	1	5	1			2	0.3																																																																						
4	2019	LMEL	13	2561	1	6	1			2	0.31																																																																						
4	2019	LMEL	13	2561	1	7	1			2	0.305																																																																						
4	2019	LMEL	13	2561	1	8	1			2	0.32																																																																						
4	2019	LMEL	13	2561	1	9	1			2	0.305																																																																						
4	2019	LMEL	13	2561	1	10	1			2	0.26																																																																						
4	2019	LMEL	13	2561	1	11	1			2	0.325																																																																						
4	2019	LMEL	13	2561	1	12	1			2	0.315																																																																						
4	2019	LMEL	13	2561	2	1	1	0.03		2	0.195																																																																						0.3894215264918191
4	2019	LMEL	13	2561	2	2	1	0.023		2	0.18																																																																						0.37838963335792525
4	2019	LMEL	13	2561	2	3	1	0.02		2	0.175																																																																						0.3576308076588873
4	2019	LMEL	13	2561	2	4	1	0.04		2	0.205																																																																						0.44771916815177676
4	2019	LMEL	13	2561	2	5	1	0.015		2	0.155																																																																						0.3839278215695449
4	2019	LMEL	13	2561	2	6	1	0.025		2	0.175																																																																						0.447038509573609
4	2019	LMEL	13	2561	2	7	1	0.025		2	0.18																																																																						0.41129307973687523
4	2019	LMEL	13	2561	3	1	1	0.003		2	0.11																																																																						0.21069958847736628
4	2019	LMEL	13	2561	4	1	1	0.016		2	0.115																																																																						0.9862939811024531
4	2019	LMEL	13	2561	4	2	1	0.017		2	0.12																																																																						0.9247847410517726
4	2019	LMEL	13	2561	4	3	1	0.012		2	0.115																																																																						0.7397204858268399
4	2019	LMEL	13	2561	5	1	1	0.092		2	0.215																																																																						0.894149305318275
4	2019	LMEL	13	2561	5	2	1	0.005		2	0.08																																																																						0.890447171438907
4	2019	LMEL	13	2561	5	3	1	0.065		2	0.175																																																																						1.1623001248913836
4	2019	LMEL	13	2561	5	4	1	0.013		2	0.11																																																																						0.9130315500685872
4	2019	LMEL	13	2561	5	5	1	0.017		2	0.12																																																																						0.9247847410517726
4	2019	LMEL	13	2561	5	6	1	0.016		2	0.125																																																																						0.7719504564609388
4	2019	LMEL	13	2561	5	7	1	0.102		2	0.22																																																																						0.9259981644582953
4	2019	LMEL	13	2561	5	8	1	0.023		2	0.14																																																																						0.7948464574794943
4	2019	LMEL	13	2561	5	9	1	0.135		2	0.24																																																																						0.946669836841892
4	2019	LMEL	13	2561	5	10	1	0.094		2	0.21																																																																						0.9796051292489314
4	2019	LMEL	13	2561	5	11	1	0.118		2	0.225																																																																						1.0021617073905444
4	2019	LMEL	13	2561	5	12	1	0.044		2	0.17																																																																						0.8572063474668882
4	2019	LMEL	13	2561	5	13	1	0.157		2	0.26																																																																						0.8679840190044271
4	2019	LMEL	13	2561	5	14	1	0.042		2	0.165																																																																						0.8937269544458594
4	2019	LMEL	13	2561	5	15	1	0.016		2	0.125																																																																						0.7719504564609388
4	2019	LMEL	13	2561	5	16	1	0.168		2	0.255																																																																						0.9839603121365172
4	2019	LMEL	13	2561	6	1	1	0.2		2	0.225																																																																						1.6985791650687194
4	2019	LMEL	13	2561	6	2	1	0.159		2	0.22																																																																						1.4434677269496956
4	2019	LMEL	13	2561	6	3	1	0.22		2	0.24																																																																						1.5427212155941943
4	2019	LMEL	13	2561	6	4	1	0.16		2	0.215																																																																						1.555042270118739
4	2019	LMEL	13	2561	6	5	1	0.171		2	0.215																																																																						1.6619514261894022
4	2019	LMEL	13	2561	6	6	1	0.18		2	0.22																																																																						1.63411440786758
4	2019	LMEL	13	2561	6	7	1	0.057		2	0.15																																																																						1.607182980073222
4	2019	LMEL	13	2561	6	8	1	0.269		2	0.245																																																																						1.7742984379041922
4	2019	LMEL	13	2561	6	9	1	0.155		2	0.22																																																																						1.4071540734415273
4	2019	LMEL	13	2561	6	10	1	0.12		2	0.2																																																																						1.4451274929860511
4	2019	LMEL	13	2561	6	11	1	0.036		2	0.13																																																																						1.5475862624851389
4	2019	LMEL	13	2561	6	12	1	0.118		2	0.2																																																																						1.421042034769617
4	2019	LMEL	13	2561	6	13	1	0.017		2	0.105																																																																						1.368432968166325
4	2019	LMEL	13	2561	6	14	1	0.181		2	0.225																																																																						1.5372141443871912
4	2019	LMEL	13	2561	7	1	1	0.036		2	0.175																																																																						0.6437354537859972
4	2019	LMEL	13	2561	7	2	1	0.025		2	0.15																																																																						0.7049048158215886
4	2019	LMEL	13	2561	7	3	1	0.014		2	0.125																																																																						0.6754566494033215
4	2019	LMEL	13	2561	7	4	1	0.027		2	0.16																																																																						0.6292216659080564
4	2019	LMEL	13	2561	7	5	1	0.018		2	0.135																																																																						0.6924117205108941
4	2019	LMEL	13	2561	7	6	1	0.023		2	0.15																																																																						0.6485124305558615
4	2019	LMEL	13	2561	7	7	1	0.049		2	0.185																																																																						0.7433481481481482
4	2019	LMEL	13	2561	7	8	1	0.016		2	0.14																																																																						0.5529366660726918
4	2019	LMEL	13	2561	7	9	1	0.082		2	0.23																																																																						0.6524466126359316
